segment_id,timestamp,current_speed,free_flow_speed,travel_time,confidence,congestion_level,highway_type,length_km
5246332227_2339926125,2025-09-10T21:45:00,33.0,50,16,0.82,0.2,secondary,0.146
5246332238_35723960,2025-09-10T21:45:00,38.5,50,5677,0.9,0.2,secondary,60.637
5588108884_31674715,2025-09-10T21:45:00,38.0,50,17,0.94,0.2,secondary,0.174
5588108893_1652204774,2025-09-10T21:45:00,52.8,60,10,0.87,0.2,primary,0.142
5622523770_5196725569,2025-09-10T21:45:00,35.3,60,38,0.78,0.2,primary,0.369
5902583245_95636900,2025-09-10T21:45:00,34.6,50,1146,0.89,0.2,secondary,11.017
5902583245_5109667999,2025-09-10T21:45:00,53.6,60,14,0.87,0.2,primary,0.211
6959043879_36240972,2025-09-10T21:45:00,50.7,60,9,0.84,0.2,primary,0.131
31674707_31700906,2025-09-10T22:00:00,56.0,60,39,0.89,0.03,primary,0.605
31674708_5902583245,2025-09-10T22:00:00,42.3,60,772,0.83,0.03,primary,9.062
31674711_36240967,2025-09-10T22:00:00,57.7,60,16,0.86,0.03,primary,0.25
31674712_168577454,2025-09-10T22:00:00,46.4,60,740,0.73,0.03,primary,9.537
31674712_5588108884,2025-09-10T22:00:00,42.1,50,18,0.85,0.03,secondary,0.208
31700878_5109668001,2025-09-10T22:00:00,48.0,60,45,0.86,0.03,primary,0.606
31700906_1472131511,2025-09-10T22:00:00,55.4,60,8,0.88,0.03,primary,0.123
35723955_1235946207,2025-09-10T22:00:00,33.4,50,22,0.78,0.03,secondary,0.208
35723960_35723963,2025-09-10T22:00:00,42.3,50,21,0.88,0.03,secondary,0.25
35723963_35723964,2025-09-10T22:00:00,45.8,50,11,0.87,0.03,secondary,0.142
35723964_1598718049,2025-09-10T22:00:00,42.0,50,18,0.83,0.03,secondary,0.208
36240960_4742766612,2025-09-10T22:00:00,32.2,40,10030,0.89,0.03,tertiary,89.646
36240962_1235946208,2025-09-10T22:00:00,26.8,40,12719,0.89,0.03,tertiary,94.629
36240962_95636908,2025-09-10T22:00:00,35.4,40,19,0.85,0.03,tertiary,0.19
36240966_31674711,2025-09-10T22:00:00,49.2,60,6057,0.78,0.03,primary,82.851
36240967_95636908,2025-09-10T22:00:00,32.5,40,1010,0.83,0.03,tertiary,9.105
36240967_31674708,2025-09-10T22:00:00,34.2,60,24,0.84,0.03,primary,0.232
36240972_4019886799,2025-09-10T22:00:00,48.9,60,814,0.88,0.03,primary,11.067
95636900_35723955,2025-09-10T22:00:00,35.3,50,7572,0.85,0.03,secondary,74.165
95636900_2339926113,2025-09-10T22:00:00,42.3,60,769,0.86,0.03,primary,9.04
95636908_36240967,2025-09-10T22:00:00,40.0,40,818,0.9,0.03,tertiary,9.105
95636908_36240962,2025-09-10T22:00:00,36.5,40,19,0.83,0.03,tertiary,0.19
95636908_4708819230,2025-09-10T22:00:00,56.7,60,16,0.77,0.03,primary,0.249
95636982_168581819,2025-09-10T22:00:00,51.4,60,11,0.88,0.03,primary,0.151
95637019_31674712,2025-09-10T22:00:00,56.6,60,644,0.88,0.03,primary,10.122
168574117_5622523770,2025-09-10T22:00:00,54.3,60,708,0.84,0.03,primary,10.677
168577454_168581819,2025-09-10T22:00:00,47.2,60,772,0.8,0.03,primary,10.122
168577454_36240966,2025-09-10T22:00:00,41.0,60,13,0.85,0.03,primary,0.151
168581819_95637019,2025-09-10T22:00:00,53.6,60,637,0.76,0.03,primary,9.481
168581819_1598717904,2025-09-10T22:00:00,55.1,60,43,0.89,0.03,primary,0.665
168585503_1289576526,2025-09-10T22:00:00,43.3,50,14,0.95,0.03,secondary,0.166
1235946200_1598717989,2025-09-10T22:00:00,32.3,40,7375,0.83,0.03,tertiary,66.243
1235946200_1235946208,2025-09-10T22:00:00,33.3,40,25,0.85,0.03,tertiary,0.229
1235946207_5246332238,2025-09-10T22:00:00,42.2,50,21,0.78,0.03,secondary,0.243
1235946208_36240962,2025-09-10T22:00:00,32.8,40,10384,0.85,0.03,tertiary,94.629
1235946208_1235946200,2025-09-10T22:00:00,39.0,40,21,0.95,0.03,tertiary,0.229
1289576526_168577454,2025-09-10T22:00:00,49.5,50,15,0.81,0.03,secondary,0.209
1472121865_31700878,2025-09-10T22:00:00,49.0,60,10,0.84,0.03,primary,0.138
1472131511_3684154039,2025-09-10T22:00:00,62.1,60,13,0.84,0.03,primary,0.225
1472142462_1472121865,2025-09-10T22:00:00,38.9,60,49,0.82,0.03,primary,0.531
1480437223_5246332227,2025-09-10T22:00:00,47.0,50,3811,0.88,0.03,secondary,49.712
1598717904_168574117,2025-09-10T22:00:00,51.6,60,34,0.88,0.03,primary,0.483
1598717989_4742766612,2025-09-10T22:00:00,26.8,40,20,0.86,0.03,tertiary,0.15
1598717989_1235946200,2025-09-10T22:00:00,37.7,40,6327,0.81,0.03,tertiary,66.243
1598718049_2339926122,2025-09-10T22:00:00,40.0,50,5395,0.76,0.03,secondary,59.939
1652204774_6959043879,2025-09-10T22:00:00,61.1,60,6,0.81,0.03,primary,0.106
2339926111_2339926113,2025-09-10T22:00:00,38.0,50,7037,0.88,0.03,secondary,74.278
2339926113_31674708,2025-09-10T22:00:00,50.3,50,784,0.84,0.03,secondary,10.95
2339926113_95636908,2025-09-10T22:00:00,49.9,60,17,0.86,0.03,primary,0.232
2339926116_2339926111,2025-09-10T22:00:00,49.3,50,15,0.84,0.03,secondary,0.211
2339926118_2339926116,2025-09-10T22:00:00,39.5,50,28,0.77,0.03,secondary,0.302
2339926122_35723968,2025-09-10T22:00:00,38.3,50,13,0.89,0.03,secondary,0.137
2339926123_2389029051,2025-09-10T22:00:00,35.9,50,14,0.82,0.03,secondary,0.142
2339926125_2339926123,2025-09-10T22:00:00,40.5,50,18,0.85,0.03,secondary,0.207
2389029051_2339926118,2025-09-10T22:00:00,42.6,50,21,0.84,0.03,secondary,0.249
4019886799_4707949582,2025-09-10T22:00:00,50.8,60,34,0.93,0.03,primary,0.482
4707949582_95637019,2025-09-10T22:00:00,44.2,60,54,0.87,0.03,primary,0.665
4708819230_95636982,2025-09-10T22:00:00,48.6,60,6190,0.84,0.03,primary,83.579
4742766612_36240960,2025-09-10T22:00:00,35.8,40,9020,0.84,0.03,tertiary,89.646
4742766612_1598717989,2025-09-10T22:00:00,35.5,40,15,0.88,0.03,tertiary,0.15
5109667999_31674707,2025-09-10T22:00:00,54.3,60,1156,0.82,0.03,primary,17.425
5109668001_95636900,2025-09-10T22:00:00,49.4,60,15,0.78,0.03,primary,0.208
5246332227_2339926125,2025-09-10T22:00:00,39.9,50,13,0.95,0.03,secondary,0.146
5246332238_35723960,2025-09-10T22:00:00,40.2,50,5431,0.79,0.03,secondary,60.637
5588108884_31674715,2025-09-10T22:00:00,45.0,50,14,0.84,0.03,secondary,0.174
5588108893_1652204774,2025-09-10T22:00:00,51.7,60,10,0.92,0.03,primary,0.142
5622523770_5196725569,2025-09-10T22:00:00,55.6,60,24,0.82,0.03,primary,0.369
5902583245_95636900,2025-09-10T22:00:00,41.8,50,949,0.82,0.03,secondary,11.017
5902583245_5109667999,2025-09-10T22:00:00,57.3,60,13,0.83,0.03,primary,0.211
6959043879_36240972,2025-09-10T22:00:00,43.3,60,11,0.85,0.03,primary,0.131
31674707_31700906,2025-09-10T22:15:00,37.9,60,57,0.95,0.03,primary,0.605
31674708_5902583245,2025-09-10T22:15:00,40.5,60,806,0.84,0.03,primary,9.062
31674711_36240967,2025-09-10T22:15:00,54.1,60,17,0.84,0.03,primary,0.25
31674712_168577454,2025-09-10T22:15:00,51.2,60,671,0.87,0.03,primary,9.537
31674712_5588108884,2025-09-10T22:15:00,50.3,50,15,0.89,0.03,secondary,0.208
31700878_5109668001,2025-09-10T22:15:00,51.4,60,42,0.8,0.03,primary,0.606
31700906_1472131511,2025-09-10T22:15:00,54.4,60,8,0.86,0.03,primary,0.123
35723955_1235946207,2025-09-10T22:15:00,45.2,50,17,0.92,0.03,secondary,0.208
35723960_35723963,2025-09-10T22:15:00,36.3,50,25,0.83,0.03,secondary,0.25
35723963_35723964,2025-09-10T22:15:00,46.0,50,11,0.76,0.03,secondary,0.142
35723964_1598718049,2025-09-10T22:15:00,42.6,50,18,0.84,0.03,secondary,0.208
36240960_4742766612,2025-09-10T22:15:00,31.5,40,10242,0.9,0.03,tertiary,89.646
36240962_1235946208,2025-09-10T22:15:00,31.0,40,10983,0.84,0.03,tertiary,94.629
36240962_95636908,2025-09-10T22:15:00,35.7,40,19,0.92,0.03,tertiary,0.19
36240966_31674711,2025-09-10T22:15:00,52.6,60,5665,0.9,0.03,primary,82.851
36240967_95636908,2025-09-10T22:15:00,37.1,40,883,0.86,0.03,tertiary,9.105
36240967_31674708,2025-09-10T22:15:00,47.0,60,18,0.78,0.03,primary,0.232
36240972_4019886799,2025-09-10T22:15:00,45.3,60,880,0.82,0.03,primary,11.067
95636900_35723955,2025-09-10T22:15:00,47.7,50,5602,0.89,0.03,secondary,74.165
95636900_2339926113,2025-09-10T22:15:00,51.7,60,629,0.79,0.03,primary,9.04
95636908_36240967,2025-09-10T22:15:00,31.0,40,1057,0.8,0.03,tertiary,9.105
95636908_36240962,2025-09-10T22:15:00,32.1,40,21,0.8,0.03,tertiary,0.19
95636908_4708819230,2025-09-10T22:15:00,52.0,60,17,0.91,0.03,primary,0.249
95636982_168581819,2025-09-10T22:15:00,52.7,60,10,0.83,0.03,primary,0.151
95637019_31674712,2025-09-10T22:15:00,44.7,60,816,0.88,0.03,primary,10.122
168574117_5622523770,2025-09-10T22:15:00,48.6,60,791,0.86,0.03,primary,10.677
168577454_168581819,2025-09-10T22:15:00,50.8,60,717,0.89,0.03,primary,10.122
168577454_36240966,2025-09-10T22:15:00,51.9,60,10,0.85,0.03,primary,0.151
168581819_95637019,2025-09-10T22:15:00,55.3,60,618,0.95,0.03,primary,9.481
168581819_1598717904,2025-09-10T22:15:00,57.4,60,42,0.85,0.03,primary,0.665
168585503_1289576526,2025-09-10T22:15:00,43.7,50,14,0.82,0.03,secondary,0.166
1235946200_1598717989,2025-09-10T22:15:00,31.4,40,7593,0.82,0.03,tertiary,66.243
1235946200_1235946208,2025-09-10T22:15:00,32.0,40,26,0.88,0.03,tertiary,0.229
1235946207_5246332238,2025-09-10T22:15:00,39.0,50,22,0.92,0.03,secondary,0.243
1235946208_36240962,2025-09-10T22:15:00,31.7,40,10741,0.85,0.03,tertiary,94.629
1235946208_1235946200,2025-09-10T22:15:00,34.7,40,24,0.82,0.03,tertiary,0.229
1289576526_168577454,2025-09-10T22:15:00,44.8,50,17,0.9,0.03,secondary,0.209
1472121865_31700878,2025-09-10T22:15:00,49.0,60,10,0.77,0.03,primary,0.138
1472131511_3684154039,2025-09-10T22:15:00,56.4,60,14,0.87,0.03,primary,0.225
1472142462_1472121865,2025-09-10T22:15:00,46.8,60,41,0.81,0.03,primary,0.531
1480437223_5246332227,2025-09-10T22:15:00,39.9,50,4485,0.81,0.03,secondary,49.712
1598717904_168574117,2025-09-10T22:15:00,51.0,60,34,0.84,0.03,primary,0.483
1598717989_4742766612,2025-09-10T22:15:00,32.4,40,17,0.81,0.03,tertiary,0.15
1598717989_1235946200,2025-09-10T22:15:00,33.9,40,7033,0.86,0.03,tertiary,66.243
1598718049_2339926122,2025-09-10T22:15:00,42.3,50,5105,0.91,0.03,secondary,59.939
1652204774_6959043879,2025-09-10T22:15:00,55.4,60,7,0.77,0.03,primary,0.106
2339926111_2339926113,2025-09-10T22:15:00,45.9,50,5821,0.88,0.03,secondary,74.278
2339926113_31674708,2025-09-10T22:15:00,41.8,50,944,0.78,0.03,secondary,10.95
2339926113_95636908,2025-09-10T22:15:00,52.7,60,16,0.85,0.03,primary,0.232
2339926116_2339926111,2025-09-10T22:15:00,32.9,50,23,0.78,0.03,secondary,0.211
2339926118_2339926116,2025-09-10T22:15:00,43.3,50,25,0.84,0.03,secondary,0.302
2339926122_35723968,2025-09-10T22:15:00,41.8,50,12,0.85,0.03,secondary,0.137
2339926123_2389029051,2025-09-10T22:15:00,38.8,50,13,0.83,0.03,secondary,0.142
2339926125_2339926123,2025-09-10T22:15:00,46.0,50,16,0.83,0.03,secondary,0.207
2389029051_2339926118,2025-09-10T22:15:00,30.9,50,29,0.83,0.03,secondary,0.249
4019886799_4707949582,2025-09-10T22:15:00,47.1,60,37,0.86,0.03,primary,0.482
4707949582_95637019,2025-09-10T22:15:00,46.2,60,52,0.77,0.03,primary,0.665
4708819230_95636982,2025-09-10T22:15:00,56.7,60,5306,0.79,0.03,primary,83.579
4742766612_36240960,2025-09-10T22:15:00,34.1,40,9465,0.85,0.03,tertiary,89.646
4742766612_1598717989,2025-09-10T22:15:00,30.4,40,18,0.79,0.03,tertiary,0.15
5109667999_31674707,2025-09-10T22:15:00,54.5,60,1150,0.83,0.03,primary,17.425
5109668001_95636900,2025-09-10T22:15:00,52.2,60,14,0.93,0.03,primary,0.208
5246332227_2339926125,2025-09-10T22:15:00,40.6,50,13,0.85,0.03,secondary,0.146
5246332238_35723960,2025-09-10T22:15:00,49.8,50,4379,0.86,0.03,secondary,60.637
5588108884_31674715,2025-09-10T22:15:00,36.6,50,17,0.88,0.03,secondary,0.174
5588108893_1652204774,2025-09-10T22:15:00,46.6,60,11,0.92,0.03,primary,0.142
5622523770_5196725569,2025-09-10T22:15:00,48.4,60,27,0.95,0.03,primary,0.369
5902583245_95636900,2025-09-10T22:15:00,50.1,50,792,0.81,0.03,secondary,11.017
5902583245_5109667999,2025-09-10T22:15:00,52.8,60,14,0.89,0.03,primary,0.211
6959043879_36240972,2025-09-10T22:15:00,56.8,60,8,0.87,0.03,primary,0.131
31674707_31700906,2025-09-10T22:30:00,59.3,60,37,0.84,0.03,primary,0.605
31674708_5902583245,2025-09-10T22:30:00,50.8,60,643,0.83,0.03,primary,9.062
31674711_36240967,2025-09-10T22:30:00,57.2,60,16,0.87,0.03,primary,0.25
31674712_168577454,2025-09-10T22:30:00,54.2,60,633,0.89,0.03,primary,9.537
31674712_5588108884,2025-09-10T22:30:00,29.5,50,25,0.87,0.03,secondary,0.208
31700878_5109668001,2025-09-10T22:30:00,53.9,60,41,0.93,0.03,primary,0.606
31700906_1472131511,2025-09-10T22:30:00,44.6,60,10,0.93,0.03,primary,0.123
35723955_1235946207,2025-09-10T22:30:00,44.0,50,17,0.87,0.03,secondary,0.208
35723960_35723963,2025-09-10T22:30:00,51.0,50,18,0.88,0.03,secondary,0.25
35723963_35723964,2025-09-10T22:30:00,45.4,50,11,0.86,0.03,secondary,0.142
35723964_1598718049,2025-09-10T22:30:00,41.5,50,18,0.85,0.03,secondary,0.208
36240960_4742766612,2025-09-10T22:30:00,32.2,40,10016,0.85,0.03,tertiary,89.646
36240962_1235946208,2025-09-10T22:30:00,26.6,40,12808,0.87,0.03,tertiary,94.629
36240962_95636908,2025-09-10T22:30:00,34.3,40,20,0.83,0.03,tertiary,0.19
36240966_31674711,2025-09-10T22:30:00,53.9,60,5538,0.78,0.03,primary,82.851
36240967_95636908,2025-09-10T22:30:00,41.4,40,792,0.84,0.03,tertiary,9.105
36240967_31674708,2025-09-10T22:30:00,51.9,60,16,0.8,0.03,primary,0.232
36240972_4019886799,2025-09-10T22:30:00,52.8,60,754,0.92,0.03,primary,11.067
95636900_35723955,2025-09-10T22:30:00,48.2,50,5543,0.89,0.03,secondary,74.165
95636900_2339926113,2025-09-10T22:30:00,55.6,60,586,0.83,0.03,primary,9.04
95636908_36240967,2025-09-10T22:30:00,29.7,40,1105,0.84,0.03,tertiary,9.105
95636908_36240962,2025-09-10T22:30:00,28.8,40,24,0.9,0.03,tertiary,0.19
95636908_4708819230,2025-09-10T22:30:00,54.3,60,17,0.93,0.03,primary,0.249
95636982_168581819,2025-09-10T22:30:00,59.0,60,9,0.83,0.03,primary,0.151
95637019_31674712,2025-09-10T22:30:00,43.2,60,843,0.92,0.03,primary,10.122
168574117_5622523770,2025-09-10T22:30:00,59.9,60,642,0.78,0.03,primary,10.677
168577454_168581819,2025-09-10T22:30:00,60.7,60,601,0.87,0.03,primary,10.122
168577454_36240966,2025-09-10T22:30:00,53.6,60,10,0.93,0.03,primary,0.151
168581819_95637019,2025-09-10T22:30:00,50.8,60,672,0.88,0.03,primary,9.481
168581819_1598717904,2025-09-10T22:30:00,55.2,60,43,0.88,0.03,primary,0.665
168585503_1289576526,2025-09-10T22:30:00,41.9,50,14,0.85,0.03,secondary,0.166
1235946200_1598717989,2025-09-10T22:30:00,31.6,40,7553,0.83,0.03,tertiary,66.243
1235946200_1235946208,2025-09-10T22:30:00,33.4,40,25,0.82,0.03,tertiary,0.229
1235946207_5246332238,2025-09-10T22:30:00,44.2,50,20,0.83,0.03,secondary,0.243
1235946208_36240962,2025-09-10T22:30:00,36.4,40,9347,0.77,0.03,tertiary,94.629
1235946208_1235946200,2025-09-10T22:30:00,34.3,40,24,0.86,0.03,tertiary,0.229
1289576526_168577454,2025-09-10T22:30:00,35.9,50,21,0.84,0.03,secondary,0.209
1472121865_31700878,2025-09-10T22:30:00,44.3,60,11,0.87,0.03,primary,0.138
1472131511_3684154039,2025-09-10T22:30:00,56.1,60,14,0.87,0.03,primary,0.225
1472142462_1472121865,2025-09-10T22:30:00,58.2,60,33,0.86,0.03,primary,0.531
1480437223_5246332227,2025-09-10T22:30:00,45.7,50,3913,0.86,0.03,secondary,49.712
1598717904_168574117,2025-09-10T22:30:00,56.3,60,31,0.77,0.03,primary,0.483
1598717989_4742766612,2025-09-10T22:30:00,31.6,40,17,0.93,0.03,tertiary,0.15
1598717989_1235946200,2025-09-10T22:30:00,26.2,40,9114,0.84,0.03,tertiary,66.243
1598718049_2339926122,2025-09-10T22:30:00,41.5,50,5206,0.85,0.03,secondary,59.939
1652204774_6959043879,2025-09-10T22:30:00,50.6,60,8,0.86,0.03,primary,0.106
2339926111_2339926113,2025-09-10T22:30:00,35.8,50,7471,0.85,0.03,secondary,74.278
2339926113_31674708,2025-09-10T22:30:00,40.7,50,969,0.91,0.03,secondary,10.95
2339926113_95636908,2025-09-10T22:30:00,60.2,60,14,0.84,0.03,primary,0.232
2339926116_2339926111,2025-09-10T22:30:00,37.6,50,20,0.82,0.03,secondary,0.211
2339926118_2339926116,2025-09-10T22:30:00,42.8,50,25,0.88,0.03,secondary,0.302
2339926122_35723968,2025-09-10T22:30:00,39.3,50,13,0.81,0.03,secondary,0.137
2339926123_2389029051,2025-09-10T22:30:00,45.9,50,11,0.9,0.03,secondary,0.142
2339926125_2339926123,2025-09-10T22:30:00,40.9,50,18,0.78,0.03,secondary,0.207
2389029051_2339926118,2025-09-10T22:30:00,49.3,50,18,0.89,0.03,secondary,0.249
4019886799_4707949582,2025-09-10T22:30:00,51.3,60,34,0.89,0.03,primary,0.482
4707949582_95637019,2025-09-10T22:30:00,44.2,60,54,0.89,0.03,primary,0.665
4708819230_95636982,2025-09-10T22:30:00,53.5,60,5619,0.85,0.03,primary,83.579
4742766612_36240960,2025-09-10T22:30:00,34.3,40,9406,0.78,0.03,tertiary,89.646
4742766612_1598717989,2025-09-10T22:30:00,41.4,40,13,0.8,0.03,tertiary,0.15
5109667999_31674707,2025-09-10T22:30:00,45.5,60,1378,0.84,0.03,primary,17.425
5109668001_95636900,2025-09-10T22:30:00,47.6,60,16,0.85,0.03,primary,0.208
5246332227_2339926125,2025-09-10T22:30:00,46.7,50,11,0.9,0.03,secondary,0.146
5246332238_35723960,2025-09-10T22:30:00,40.1,50,5440,0.83,0.03,secondary,60.637
5588108884_31674715,2025-09-10T22:30:00,43.9,50,14,0.87,0.03,secondary,0.174
5588108893_1652204774,2025-09-10T22:30:00,43.4,60,12,0.88,0.03,primary,0.142
5622523770_5196725569,2025-09-10T22:30:00,38.3,60,35,0.95,0.03,primary,0.369
5902583245_95636900,2025-09-10T22:30:00,35.6,50,1114,0.84,0.03,secondary,11.017
5902583245_5109667999,2025-09-10T22:30:00,48.6,60,16,0.82,0.03,primary,0.211
6959043879_36240972,2025-09-10T22:30:00,64.7,60,7,0.9,0.03,primary,0.131
31674707_31700906,2025-09-10T22:45:00,44.5,60,49,0.93,0.03,primary,0.605
31674708_5902583245,2025-09-10T22:45:00,59.0,60,553,0.84,0.03,primary,9.062
31674711_36240967,2025-09-10T22:45:00,54.3,60,17,0.85,0.03,primary,0.25
31674712_168577454,2025-09-10T22:45:00,63.1,60,544,0.81,0.03,primary,9.537
31674712_5588108884,2025-09-10T22:45:00,44.3,50,17,0.83,0.03,secondary,0.208
31700878_5109668001,2025-09-10T22:45:00,45.2,60,48,0.95,0.03,primary,0.606
31700906_1472131511,2025-09-10T22:45:00,46.5,60,10,0.86,0.03,primary,0.123
35723955_1235946207,2025-09-10T22:45:00,30.6,50,24,0.83,0.03,secondary,0.208
35723960_35723963,2025-09-10T22:45:00,45.5,50,20,0.81,0.03,secondary,0.25
35723963_35723964,2025-09-10T22:45:00,46.2,50,11,0.84,0.03,secondary,0.142
35723964_1598718049,2025-09-10T22:45:00,48.7,50,15,0.92,0.03,secondary,0.208
36240960_4742766612,2025-09-10T22:45:00,32.7,40,9879,0.85,0.03,tertiary,89.646
36240962_1235946208,2025-09-10T22:45:00,35.3,40,9639,0.88,0.03,tertiary,94.629
36240962_95636908,2025-09-10T22:45:00,34.8,40,20,0.86,0.03,tertiary,0.19
36240966_31674711,2025-09-10T22:45:00,51.4,60,5800,0.86,0.03,primary,82.851
36240967_95636908,2025-09-10T22:45:00,33.3,40,984,0.88,0.03,tertiary,9.105
36240967_31674708,2025-09-10T22:45:00,56.4,60,15,0.89,0.03,primary,0.232
36240972_4019886799,2025-09-10T22:45:00,51.9,60,768,0.87,0.03,primary,11.067
95636900_35723955,2025-09-10T22:45:00,38.9,50,6861,0.91,0.03,secondary,74.165
95636900_2339926113,2025-09-10T22:45:00,38.0,60,856,0.85,0.03,primary,9.04
95636908_36240967,2025-09-10T22:45:00,38.7,40,848,0.78,0.03,tertiary,9.105
95636908_36240962,2025-09-10T22:45:00,36.1,40,19,0.82,0.03,tertiary,0.19
95636908_4708819230,2025-09-10T22:45:00,50.8,60,18,0.9,0.03,primary,0.249
95636982_168581819,2025-09-10T22:45:00,53.7,60,10,0.75,0.03,primary,0.151
95637019_31674712,2025-09-10T22:45:00,47.6,60,766,0.9,0.03,primary,10.122
168574117_5622523770,2025-09-10T22:45:00,55.1,60,698,0.94,0.03,primary,10.677
168577454_168581819,2025-09-10T22:45:00,61.6,60,592,0.83,0.03,primary,10.122
168577454_36240966,2025-09-10T22:45:00,65.9,60,8,0.85,0.03,primary,0.151
168581819_95637019,2025-09-10T22:45:00,47.6,60,717,0.82,0.03,primary,9.481
168581819_1598717904,2025-09-10T22:45:00,40.8,60,59,0.93,0.03,primary,0.665
168585503_1289576526,2025-09-10T22:45:00,50.6,50,12,0.8,0.03,secondary,0.166
1235946200_1598717989,2025-09-10T22:45:00,33.9,40,7032,0.85,0.03,tertiary,66.243
1235946200_1235946208,2025-09-10T22:45:00,31.4,40,26,0.76,0.03,tertiary,0.229
1235946207_5246332238,2025-09-10T22:45:00,36.3,50,24,0.83,0.03,secondary,0.243
1235946208_36240962,2025-09-10T22:45:00,33.4,40,10213,0.86,0.03,tertiary,94.629
1235946208_1235946200,2025-09-10T22:45:00,39.7,40,21,0.83,0.03,tertiary,0.229
1289576526_168577454,2025-09-10T22:45:00,44.4,50,17,0.89,0.03,secondary,0.209
1472121865_31700878,2025-09-10T22:45:00,55.6,60,9,0.82,0.03,primary,0.138
1472131511_3684154039,2025-09-10T22:45:00,53.2,60,15,0.88,0.03,primary,0.225
1472142462_1472121865,2025-09-10T22:45:00,46.8,60,41,0.91,0.03,primary,0.531
1480437223_5246332227,2025-09-10T22:45:00,49.9,50,3587,0.81,0.03,secondary,49.712
1598717904_168574117,2025-09-10T22:45:00,53.7,60,32,0.88,0.03,primary,0.483
1598717989_4742766612,2025-09-10T22:45:00,32.8,40,16,0.87,0.03,tertiary,0.15
1598717989_1235946200,2025-09-10T22:45:00,35.3,40,6761,0.78,0.03,tertiary,66.243
1598718049_2339926122,2025-09-10T22:45:00,45.7,50,4726,0.79,0.03,secondary,59.939
1652204774_6959043879,2025-09-10T22:45:00,57.7,60,7,0.82,0.03,primary,0.106
2339926111_2339926113,2025-09-10T22:45:00,42.9,50,6226,0.92,0.03,secondary,74.278
2339926113_31674708,2025-09-10T22:45:00,38.9,50,1012,0.8,0.03,secondary,10.95
2339926113_95636908,2025-09-10T22:45:00,47.4,60,18,0.82,0.03,primary,0.232
2339926116_2339926111,2025-09-10T22:45:00,45.4,50,17,0.87,0.03,secondary,0.211
2339926118_2339926116,2025-09-10T22:45:00,40.0,50,27,0.79,0.03,secondary,0.302
2339926122_35723968,2025-09-10T22:45:00,44.9,50,11,0.84,0.03,secondary,0.137
2339926123_2389029051,2025-09-10T22:45:00,53.1,50,10,0.85,0.03,secondary,0.142
2339926125_2339926123,2025-09-10T22:45:00,51.6,50,14,0.79,0.03,secondary,0.207
2389029051_2339926118,2025-09-10T22:45:00,36.8,50,24,0.79,0.03,secondary,0.249
4019886799_4707949582,2025-09-10T22:45:00,50.1,60,35,0.94,0.03,primary,0.482
4707949582_95637019,2025-09-10T22:45:00,48.6,60,49,0.83,0.03,primary,0.665
4708819230_95636982,2025-09-10T22:45:00,46.5,60,6465,0.76,0.03,primary,83.579
4742766612_36240960,2025-09-10T22:45:00,37.2,40,8676,0.86,0.03,tertiary,89.646
4742766612_1598717989,2025-09-10T22:45:00,34.7,40,16,0.78,0.03,tertiary,0.15
5109667999_31674707,2025-09-10T22:45:00,61.3,60,1023,0.82,0.03,primary,17.425
5109668001_95636900,2025-09-10T22:45:00,55.5,60,13,0.78,0.03,primary,0.208
5246332227_2339926125,2025-09-10T22:45:00,42.8,50,12,0.86,0.03,secondary,0.146
5246332238_35723960,2025-09-10T22:45:00,45.1,50,4843,0.86,0.03,secondary,60.637
5588108884_31674715,2025-09-10T22:45:00,45.8,50,14,0.79,0.03,secondary,0.174
5588108893_1652204774,2025-09-10T22:45:00,45.7,60,11,0.86,0.03,primary,0.142
5622523770_5196725569,2025-09-10T22:45:00,53.9,60,25,0.85,0.03,primary,0.369
5902583245_95636900,2025-09-10T22:45:00,38.1,50,1041,0.78,0.03,secondary,11.017
5902583245_5109667999,2025-09-10T22:45:00,41.0,60,18,0.89,0.03,primary,0.211
